Sending Node,Packet Type, Channel Access Delay
RSUExampleScenario.node[4], ,0.000004012317
RSUExampleScenario.node[6], ,0.000012653604
RSUExampleScenario.node[1], ,0.000008020156
RSUExampleScenario.node[7], ,0.000006889137
RSUExampleScenario.node[5], ,0.000007057547
RSUExampleScenario.node[3], ,0.000007661439
RSUExampleScenario.node[2], ,0.000001362198
RSUExampleScenario.node[0], ,0.000010723613
RSUExampleScenario.node[4], ,0.000009569755
RSUExampleScenario.node[6], ,0.00000520501
RSUExampleScenario.node[1], ,0.000000565029
RSUExampleScenario.node[7], ,0.000012435787
RSUExampleScenario.node[8], ,0.00000984774
RSUExampleScenario.node[5], ,0.000006658339
RSUExampleScenario.node[3], ,0.00000726272
RSUExampleScenario.node[2], ,0.000000963603
RSUExampleScenario.node[0], ,0.00001031803
RSUExampleScenario.node[4], ,0.000009157641
RSUExampleScenario.node[6], ,0.000004786881
RSUExampleScenario.node[1], ,0.000000140278
RSUExampleScenario.node[7], ,0.000012012711
RSUExampleScenario.node[8], ,0.000009425527
RSUExampleScenario.node[5], ,0.000006238026
RSUExampleScenario.node[3], ,0.00000684281
RSUExampleScenario.node[2], ,0.000000543856
RSUExampleScenario.node[0], ,0.000009891207
RSUExampleScenario.node[4], ,0.0000087242
RSUExampleScenario.node[6], ,0.000004347442
RSUExampleScenario.node[1], ,0.000012694313
RSUExampleScenario.node[7], ,0.000011568356
RSUExampleScenario.node[8], ,0.000008982036
RSUExampleScenario.node[5], ,0.000005796431
RSUExampleScenario.node[3], ,0.000006401549
RSUExampleScenario.node[2], ,0.00000010278
RSUExampleScenario.node[0], ,0.00000944306
RSUExampleScenario.node[4], ,0.000008269436
RSUExampleScenario.node[6], ,0.000003886666
RSUExampleScenario.node[1], ,0.000012227011
RSUExampleScenario.node[7], ,0.00001110267
RSUExampleScenario.node[8], ,0.000008517225
RSUExampleScenario.node[5], ,0.000005333524
RSUExampleScenario.node[3], ,0.000005938968
RSUExampleScenario.node[2], ,0.000012640306
RSUExampleScenario.node[0], ,0.00000897358
RSUExampleScenario.node[4], ,0.000007793404
RSUExampleScenario.node[6], ,0.00000340461
RSUExampleScenario.node[1], ,0.000011738324
RSUExampleScenario.node[7], ,0.000010615521
RSUExampleScenario.node[8], ,0.000008030949
RSUExampleScenario.node[5], ,0.000004849119
RSUExampleScenario.node[3], ,0.000005454906
RSUExampleScenario.node[2], ,0.000012156421
RSUExampleScenario.node[0], ,0.000008482614
RSUExampleScenario.node[4], ,0.000007295848
RSUExampleScenario.node[6], ,0.00000290103
RSUExampleScenario.node[1], ,0.000011228209
RSUExampleScenario.node[7], ,0.000010106906
RSUExampleScenario.node[8], ,0.000007523218
RSUExampleScenario.node[5], ,0.000004343245
RSUExampleScenario.node[3], ,0.000004949339
RSUExampleScenario.node[2], ,0.000011650939
RSUExampleScenario.node[0], ,0.000007970134
RSUExampleScenario.node[4], ,0.00000677682
RSUExampleScenario.node[6], ,0.000002376058
RSUExampleScenario.node[1], ,0.000010696708
RSUExampleScenario.node[7], ,0.000009576902
RSUExampleScenario.node[8], ,0.000006994041
RSUExampleScenario.node[5], ,0.000003815773
RSUExampleScenario.node[3], ,0.000004422218
RSUExampleScenario.node[2], ,0.000011123988
RSUExampleScenario.node[0], ,0.000007436118
RSUExampleScenario.node[4], ,0.000006236238
RSUExampleScenario.node[6], ,0.000001829519
RSUExampleScenario.node[1], ,0.000010143615
RSUExampleScenario.node[7], ,0.000009025266
RSUExampleScenario.node[8], ,0.000006443193
RSUExampleScenario.node[5], ,0.000003266538
RSUExampleScenario.node[3], ,0.000003873399
RSUExampleScenario.node[2], ,0.000010575301
RSUExampleScenario.node[0], ,0.000006880404
